filename,Bi,SBi,Si,NUMBER_OF_REPET,MAX_STEP,RANDSEED,FRAMEFREQ,Side_of_world,currCriterion,noiseInfoProb,epochOfAmbient,epochOfScramblers,SCRAMBLERS_FLIP_EPO,epochOfTrust,AGENTS_FLIP_EPO,phaseStepForAmbient,MAXAMP,minNumOfWaves,maxNumOfWaves,IntMode,minNumOfScramblers,maxNumOfScramblers,SCRAMB_BIAS_MEAN,SCRAMB_BIAS_DISP,epochOfScramblers,ScramblerEuclid,ScramblerMOVEMENT,NumberOfAgents,AgentMOVEMENT,AgentBrownian,networkType,epochOfTrust,symetricConnections,minInitialTrust,maxInitialTrust,maxERRORofSensors,MIN_TRUST,BIASmean_for_typical_agents,BIAS_DISP,MAX_RECUR_LEVEL,ALFA,BETA,GAMA,LENGTH_of_LEARNING,STEPSperSTAT,REAL_REPET,LAST_REP_ST,OpiAmbDif_fin_N,OpiAmbDif_fin_MIN,OpiAmbDif_fin_HAMN,OpiAmbDif_fin_SQMN,OpiAmbDif_fin_MEAN,OpiAmbDif_fin_QUMN,OpiAmbDif_fin_MAX,OpiAmbDif_fin_STDD,OpiAmbDif_fin_MED,SenAmbDif_fin_N,SenAmbDif_fin_MIN,SenAmbDif_fin_HAMN,SenAmbDif_fin_SQMN,SenAmbDif_fin_MEAN,SenAmbDif_fin_QUMN,SenAmbDif_fin_MAX,SenAmbDif_fin_STDD,SenAmbDif_fin_MED,TomRatio_fin_N,TomRatio_fin_MIN,TomRatio_fin_HAMN,TomRatio_fin_SQMN,TomRatio_fin_MEAN,TomRatio_fin_QUMN,TomRatio_fin_MAX,TomRatio_fin_STDD,TomRatio_fin_MED
RTSIsc1.49gRnd0000010334_Ne.4Si50_Cr.0Bi-17.00-20SBi-09.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-17.0,-9.0,50.0,25,1600,10334,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-17,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,72.7035,74.2643,74.8396,75.8886,111.658,158.114,74.5372,40000,71.8003,93.6532,94.2862,94.4961,94.9128,114.009,78.9379,94.6982,40000,0,0.779994,0.785846,0.788415,0.79258,1.04306,0.00658467,0.79808
RTSIsc1.49gRnd0000011045_Ne.4Si50_Cr.0Bi-06.00-20SBi-05.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-6.0,-5.5,50.0,25,1600,11045,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-5.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-6,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,23.0954,31.5504,33.3313,36.3202,83.7938,208.182,33.6668,40000,20.9744,49.0746,51.9681,52.8725,54.5848,88.2457,183.997,53.1303,40000,0,0.507106,0.593404,0.605806,0.625438,1.04645,0.0241724,0.636317
RTSIsc1.49gRnd0000013584_Ne.4Si50_Cr.0Bi33.00-20SBi07.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,33.0,7.0,50.0,25,1600,13584,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,7,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,33,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,71.9865,73.1108,73.5424,74.3149,107.663,114.218,73.6595,40000,73.9649,92.2929,92.8024,92.9715,93.3078,112.616,62.6526,93.3245,40000,0,0.781879,0.786895,0.789207,0.792895,1.03321,0.00583367,0.79862
RTSIsc1.49gRnd0000011025_Ne.4Si50_Cr.0Bi-26.00-20SBi-05.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-26.0,-5.5,50.0,25,1600,11025,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-5.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-26,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,50.5412,53.5415,54.2729,55.6131,94.7515,147.265,53.6502,40000,51.4596,72.5162,73.587,73.9376,74.6259,99.5198,102.258,73.8408,40000,0,0.702471,0.725011,0.728944,0.735362,1.04262,0.00939868,0.739902
RTSIsc1.49gRnd0000011904_Ne.4Si50_Cr.0Bi-47.00-20SBi-01.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-47.0,-1.0,50.0,25,1600,11904,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-1,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-47,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,29.9428,35.2927,36.1386,37.5301,77.4471,102.512,36.677,40000,36.8668,55.2901,56.0549,56.3138,56.8378,81.157,59.2938,55.6002,40000,0,0.553194,0.626106,0.635373,0.649522,1.03845,0.0181803,0.658988
RTSIsc1.49gRnd0000013878_Ne.4Si50_Cr.0Bi27.00-20SBi08.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,27.0,8.5,50.0,25,1600,13878,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,8.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,27,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,79.3896,80.6542,81.15,82.0543,117.201,147.593,80.7816,40000,71.7511,98.7842,99.2792,99.4422,99.7651,121.835,64.3362,99.2886,40000,0,0.805643,0.811333,0.813881,0.817978,1.03259,0.00668682,0.82436
RTSIsc1.49gRnd0000010819_Ne.4Si50_Cr.0Bi-32.00-20SBi-06.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-32.0,-6.5,50.0,25,1600,10819,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-6.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-32,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,64.5902,67.0171,67.8904,69.5581,119.284,229.22,65.5932,40000,58.5985,85.6786,86.9353,87.356,88.1957,121.399,147.402,85.8142,40000,0,0.75977,0.767839,0.771034,0.776352,1.01609,0.00822874,0.783233
RTSIsc1.49gRnd0000013487_Ne.4Si50_Cr.0Bi36.00-20SBi06.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,36.0,6.5,50.0,25,1600,13487,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,6.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,36,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,66.7807,68.8729,69.5482,70.7303,106.889,165.83,70.6026,40000,68.6672,88.365,89.0056,89.2157,89.6298,108.576,74.0616,89.1149,40000,0,0.761558,0.771319,0.774803,0.780453,1.03108,0.00878661,0.79583
RTSIsc1.49gRnd0000012579_Ne.4Si50_Cr.0Bi28.00-20SBi02.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,28.0,2.0,50.0,25,1600,12579,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,2,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,28,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,13.986,24.338,25.7578,27.9494,64.816,117.705,26.1372,40000,21.0251,42.81,45.0803,45.7891,47.1168,70.8384,123.357,45.8471,40000,0,0.362891,0.530077,0.545873,0.568404,1.05322,0.0251059,0.573613
RTSIsc1.49gRnd0000010296_Ne.4Si50_Cr.0Bi45.00-20SBi-09.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,45.0,-9.5,50.0,25,1600,10296,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,45,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,4.30778,16.7106,18.1349,20.4648,58.4665,89.9316,17.0574,40000,12.8672,35.6672,37.9773,38.7153,40.1264,62.107,111.252,36.7224,40000,0,0.143383,0.429035,0.448682,0.476829,1.14914,0.0260507,0.462888
RTSIsc1.49gRnd0000011893_Ne.4Si50_Cr.0Bi42.00-20SBi-01.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,42.0,-1.5,50.0,25,1600,11893,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-1.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,42,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.51458,11.2695,12.7839,15.1502,41.9607,66.1011,11.507,40000,0.00178117,9.98615,27.6194,28.8741,30.7017,50.5455,108.88,30.2848,40000,0,0.0987387,0.404363,0.502265,8.19676,1570.5,66.9346,0.423373
RTSIsc1.49gRnd0000012467_Ne.4Si50_Cr.0Bi16.00-20SBi01.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,16.0,1.5,50.0,25,1600,12467,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,1.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,16,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,2.45765,10.7248,12.2823,14.6898,47.296,64.9336,11.2714,40000,0.279297,22.0653,28.0764,29.5282,31.8146,54.593,140.256,33.0676,40000,0,0.128205,0.369218,0.395376,0.433951,3.77783,0.0319909,0.403342
RTSIsc1.49gRnd0000010307_Ne.4Si50_Cr.0Bi-44.00-20SBi-09.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-44.0,-9.0,50.0,25,1600,10307,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-44,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,100.578,101.344,101.686,102.249,127.632,114.791,103.418,40000,91.7393,111.941,112.142,112.208,112.339,128.815,29.4044,112.628,40000,0,0.900147,0.902944,0.904719,0.907294,1.01551,0.00466669,0.917326
RTSIsc1.49gRnd0000010489_Ne.4Si50_Cr.0Bi38.00-20SBi-08.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,38.0,-8.5,50.0,25,1600,10489,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-8.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,38,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,5.63136,15.7381,17.3882,20.0258,61.2618,98.6816,16.5197,40000,13.5396,33.9866,36.2279,36.9119,38.1752,62.5743,94.8578,37.3649,40000,0,0.200157,0.420232,0.445025,0.481205,1.07818,0.0335109,0.460291
RTSIsc1.49gRnd0000010914_Ne.4Si50_Cr.0Bi-37.00-20SBi-06.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-37.0,-6.0,50.0,25,1600,10914,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-6,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-37,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,68.8019,69.9584,70.3805,71.119,106.673,104.489,70.7085,40000,59.9515,87.6823,88.3684,88.5865,89.0081,108.977,74.8769,89.1712,40000,0,0.786652,0.790843,0.792917,0.796151,1.02738,0.00513917,0.802382
RTSIsc1.49gRnd0000012719_Ne.4Si50_Cr.0Bi-32.00-20SBi03.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-32.0,3.0,50.0,25,1600,12719,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,3,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-32,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.305811,2.7823,3.49877,5.03157,29.2149,13.0753,2.47428,40000,0.000978947,1.64127,8.64353,10.1991,12.9593,40.9313,63.9223,8.18465,40000,0,0.0729887,0.422876,0.985245,23.1983,3617.93,537.189,0.336444
RTSIsc1.49gRnd0000010178_Ne.4Si50_Cr.0Bi27.00-20SBi-10.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,27.0,-10.0,50.0,25,1600,10178,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-10,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,27,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,33.416,37.0888,37.993,39.605,77.264,125.089,37.5564,40000,33.4827,57.7136,58.9232,59.3408,60.1953,90.152,102.148,58.0988,40000,0,0.582153,0.627059,0.635503,0.648703,1.06646,0.0169517,0.65839
RTSIsc1.49gRnd0000011697_Ne.4Si50_Cr.0Bi46.00-20SBi-02.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,46.0,-2.5,50.0,25,1600,11697,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-2.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,46,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.38442,8.55889,10.0487,12.2762,39.317,49.7283,8.86535,40000,0.0010457,6.1664,22.3247,23.9247,26.1412,47.2853,110.971,25.5685,40000,0,0.109797,0.387232,0.496252,5.06213,848.068,25.3789,0.402909
RTSIsc1.49gRnd0000011578_Ne.4Si50_Cr.0Bi27.00-20SBi-03.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,27.0,-3.0,50.0,25,1600,11578,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-3,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,27,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.416772,3.14238,3.93692,5.40047,33.0719,13.6657,2.7455,40000,0.000145435,1.06178,8.93852,10.8635,13.886,38.8701,74.8054,8.74645,40000,0,0.087492,0.517939,1.76127,87.8887,13079.2,7721.33,0.372688
RTSIsc1.49gRnd0000012795_Ne.4Si50_Cr.0Bi44.00-20SBi03.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,44.0,3.0,50.0,25,1600,12795,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,3,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,44,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,45.5021,49.4956,50.5099,52.3133,92.6916,185.428,50.6754,40000,47.2682,69.5448,70.9865,71.4694,72.4324,105.054,138.581,69.7319,40000,0,0.664575,0.693182,0.698986,0.708206,1.04006,0.0129753,0.719682
RTSIsc1.49gRnd0000010335_Ne.4Si50_Cr.0Bi-16.00-20SBi-09.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-16.0,-9.0,50.0,25,1600,10335,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-16,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,70.9776,72.817,73.4506,74.5854,112.511,168.003,74.0051,40000,65.0101,91.4796,92.336,92.6065,93.1252,112.952,96.3372,93.7784,40000,0,0.779311,0.787008,0.789994,0.794811,1.03751,0.00763401,0.801542
RTSIsc1.49gRnd0000012366_Ne.4Si50_Cr.0Bi15.00-20SBi01.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,15.0,1.0,50.0,25,1600,12366,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,1,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,15,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.18507,7.38648,8.73814,10.9184,36.4556,42.8556,7.09548,40000,0.0251678,15.6396,21.5578,22.8289,24.8651,43.8656,97.1171,23.8305,40000,0,0.0815053,0.326466,0.356688,0.565426,77.3503,0.19248,0.353438
RTSIsc1.49gRnd0000010985_Ne.4Si50_Cr.0Bi34.00-20SBi-06.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,34.0,-6.0,50.0,25,1600,10985,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-6,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,34,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.786454,5.53869,6.88631,9.56773,47.6498,44.1201,4.96695,40000,0.00207949,3.57551,16.8663,18.9404,22.3293,51.2375,139.86,16.2557,40000,0,0.079196,0.366504,0.57984,7.04391,984.544,49.2804,0.341728
RTSIsc1.49gRnd0000013815_Ne.4Si50_Cr.0Bi-36.00-20SBi08.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-36.0,8.5,50.0,25,1600,13815,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,8.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-36,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,6.11539,17.1545,18.7795,21.3036,60.7728,101.174,17.6037,40000,2.52833,32.6021,36.986,37.9981,39.6982,67.0429,132.088,38.3649,40000,0,0.252995,0.447847,0.468086,0.497897,1.14944,0.0287961,0.485121
RTSIsc1.49gRnd0000013374_Ne.4Si50_Cr.0Bi23.00-20SBi06.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,23.0,6.0,50.0,25,1600,13374,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,6,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,23,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,49.7512,54.0368,55.1237,56.911,92.9091,200.241,56.3419,40000,40.5827,72.3465,73.9041,74.3755,75.2509,96.5924,130.981,75.6712,40000,0,0.706518,0.72516,0.730529,0.739137,1.03559,0.012651,0.753596
RTSIsc1.49gRnd0000012696_Ne.4Si50_Cr.0Bi45.00-20SBi02.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,45.0,2.5,50.0,25,1600,12696,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,2.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,45,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,44.769,47.1648,47.8848,49.1585,84.3712,123.606,47.2918,40000,38.404,66.0817,67.2407,67.6132,68.3362,91.3708,98.29,67.1802,40000,0,0.685583,0.6984,0.70261,0.709586,1.05877,0.00985249,0.716368
RTSIsc1.49gRnd0000012914_Ne.4Si50_Cr.0Bi-37.00-20SBi04.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-37.0,4.0,50.0,25,1600,12914,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,4,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-37,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.29599,2.23778,2.73186,3.66237,27.5614,5.94992,2.0845,40000,0.000307083,1.02064,6.52116,7.73466,9.60067,26.0896,32.3479,7.15163,40000,0,0.0510156,0.559228,1.80067,56.4025,7395.67,3178,0.352004
RTSIsc1.49gRnd0000010577_Ne.4Si50_Cr.0Bi26.00-20SBi-08.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,26.0,-8.0,50.0,25,1600,10577,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-8,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,26,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,9.03875,23.0993,24.6667,27.096,74.8338,125.746,25.3546,40000,20.8978,42.6413,44.6232,45.2594,46.4923,78.0346,113.12,44.919,40000,0,0.250664,0.507057,0.526851,0.555271,1.06566,0.0307542,0.563554
RTSIsc1.49gRnd0000012334_Ne.4Si50_Cr.0Bi-17.00-20SBi01.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-17.0,1.0,50.0,25,1600,12334,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,1,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-17,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.27475,3.10285,3.99142,5.71768,33.3212,16.7605,2.5719,40000,6.58035e-05,0.816734,8.91109,10.6936,13.5171,40.6983,68.3605,8.69147,40000,0,0.0624223,0.498079,1.84311,135.927,26925.8,18472.7,0.362716
RTSIsc1.49gRnd0000013527_Ne.4Si50_Cr.0Bi-24.00-20SBi07.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-24.0,7.0,50.0,25,1600,13527,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,7,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-24,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,5.83183,16.2788,18.1038,20.9072,55.6699,109.362,17.7006,40000,9.82755,32.1717,35.4262,36.3837,38.0693,58.7583,125.5,38.3344,40000,0,0.227076,0.440217,0.464419,0.499615,1.06797,0.0339307,0.481776
RTSIsc1.49gRnd0000011359_Ne.4Si50_Cr.0Bi08.00-20SBi-04.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,8.0,-4.0,50.0,25,1600,11359,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-4,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,8,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.803268,8.23801,9.64188,11.8669,46.0657,47.8583,8.75336,40000,0.00171661,4.56959,22.7244,24.5825,26.9474,54.0457,121.861,26.1383,40000,0,0.117167,0.393841,0.556018,4.181,379.85,17.1716,0.377056
RTSIsc1.49gRnd0000011142_Ne.4Si50_Cr.0Bi-09.00-20SBi-05.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-9.0,-5.0,50.0,25,1600,11142,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-9,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,28.263,31.6777,32.5432,34.0084,67.7324,97.5094,33.2175,40000,30.872,50.4734,51.6047,51.962,52.6466,72.5287,71.6168,52.0997,40000,0,0.574137,0.608855,0.617192,0.630751,1.03858,0.016921,0.635636
RTSIsc1.49gRnd0000012543_Ne.4Si50_Cr.0Bi-08.00-20SBi02.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-8.0,2.0,50.0,25,1600,12543,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,2,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-8,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.452896,3.64086,4.39403,5.7102,29.3628,13.2989,3.52282,40000,0.000280619,2.55799,12.916,14.2836,16.3395,35.3094,62.9583,14.3999,40000,0,0.0657629,0.320207,0.595443,15.8888,2445.85,252.098,0.297807
RTSIsc1.49gRnd0000010357_Ne.4Si50_Cr.0Bi06.00-20SBi-09.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,6.0,-9.0,50.0,25,1600,10357,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,6,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,50.6594,52.2141,52.7346,53.665,89.2405,98.9975,53.3674,40000,52.1819,73.9096,74.5066,74.7036,75.0933,92.3717,58.3772,74.8052,40000,0,0.688432,0.699485,0.703412,0.710079,1.02148,0.00942388,0.716974
RTSIsc1.49gRnd0000013209_Ne.4Si50_Cr.0Bi-42.00-20SBi05.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-42.0,5.5,50.0,25,1600,13209,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,5.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-42,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.599943,2.8092,3.32102,4.2064,26.9133,6.66459,2.78299,40000,0.000558853,1.87835,9.18489,10.3124,12.0211,31.1095,38.1619,9.73491,40000,0,0.079899,0.405292,0.842561,14.3074,1894.13,203.991,0.322487
RTSIsc1.49gRnd0000011403_Ne.4Si50_Cr.0Bi-48.00-20SBi-03.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-48.0,-3.5,50.0,25,1600,11403,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-3.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-48,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,57.8642,59.2831,59.7818,60.6859,98.8224,108.912,59.3698,40000,54.8292,78.86,79.64,79.8986,80.4133,102.27,82.5262,79.144,40000,0,0.7369,0.743052,0.745662,0.749935,1.02695,0.00639078,0.7565
RTSIsc1.49gRnd0000011855_Ne.4Si50_Cr.0Bi04.00-20SBi-01.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,4.0,-1.5,50.0,25,1600,11855,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-1.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,4,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.316371,2.769,3.50875,5.03513,37.1328,13.0412,2.43368,40000,0.000480056,1.23057,8.76008,10.4127,13.2439,38.2486,66.9765,8.2801,40000,0,0.0686065,0.441296,1.26285,38.6238,6540.96,1490.2,0.328645
RTSIsc1.49gRnd0000010941_Ne.4Si50_Cr.0Bi-10.00-20SBi-06.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-10.0,-6.0,50.0,25,1600,10941,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-6,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-10,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,34.8444,40.6227,41.5973,43.2248,78.7147,138.048,42.2297,40000,30.4468,60.2052,61.9797,62.4965,63.4291,84.5634,117.445,64.9349,40000,0,0.598794,0.651498,0.658567,0.669786,1.0401,0.014903,0.678671
