filename,Bi,SBi,Si,$REPET,StepCounter,ambientTemp,meanTemp,meanSensors,meanOpinion,sdevOpinion,minOpinion,maxOpinion,meanReliability,mnOpinErr!,mnSensErr!,mnOpSensDiff!,mnOpAmbDiff!,providersCount,cntProviders,newProviders,delProviders,self_net,meanDistSelf,meanDistNet,liveCount,link_up,link_dw,sensor_up,sensor_dw,howManyLinks,Ambient_waves_numb,Scrambs_numb,HistTooLow,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,HistTooHig,mnSensAmbDiff!,ratioRTSI2WoC
RTSIsc1.48dRnd0000010998_Ne.4Si50_Cr.0Bi48.00-5SBi-05.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,48.0,-5.5,50.0,50.5,319.5,0.16250987,-45.215126,2.1453462,1.4339147,269.3412,-63.00206,63.64597,0.36178902,46.149376,46.86025,5.226406,4.3707814,45.252438,28.367,16.885437,16.81361,21.842875,17.59613,10.793126,159.75,89.9007,69.8493,69.8493,89.9007,632.56,5.5426564,37.03,0.0,4.6795936,27.700844,56.058826,78.48655,107.44531,185.39487,61.487217,44.115734,32.15572,35.035343,0.0,9.609475,2.083168
RTSIsc1.48dRnd0000011250_Ne.4Si50_Cr.0Bi00.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,0.0,-4.0,50.0,50.5,319.5,0.4584488,-32.130203,-32.019527,-20.346636,337.8295,-74.25025,56.373333,0.3030987,11.313594,0.9291094,11.194938,20.433218,40.068657,25.761063,14.307593,14.244875,18.582329,34.282345,22.744217,159.75,101.325455,58.424545,58.424545,101.325455,630.92,5.579531,36.94,0.0,8.851984,31.895359,48.574814,59.861282,86.51267,183.01953,60.564514,50.530407,43.346233,57.763203,0.0,32.477978,0.6073571
RTSIsc1.48dRnd0000013162_Ne.4Si50_Cr.0Bi12.00-5SBi05.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,12.0,5.5,50.0,50.5,319.5,0.53484577,45.93449,57.68441,45.365284,388.5604,-38.93058,94.87774,0.29700464,5.0902967,11.25036,11.834047,44.39814,38.88611,24.811234,14.074875,14.013719,18.540703,58.210648,45.54278,159.75,102.36011,57.38989,57.38989,102.36011,632.06,5.5569844,36.98,0.0,9.999844,32.03489,46.538704,57.21181,83.439095,186.42123,60.269108,50.626125,44.79167,60.727516,0.0,57.149563,0.77265316
RTSIsc1.48dRnd0000013045_Ne.4Si50_Cr.0Bi-05.00-5SBi05.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-5.0,5.0,50.0,50.5,319.5,0.3853282,40.566525,35.65324,23.497112,327.5008,-50.507694,77.5818,0.29695114,16.579563,4.4213905,11.679563,22.718203,39.298843,25.223984,14.07486,14.014015,18.085405,36.90918,24.741333,159.75,102.62937,57.120625,57.120625,102.62937,632.06,5.5324845,37.04,0.0,9.183672,31.487984,47.875546,59.05886,86.56422,182.65921,60.764736,50.149094,43.865936,60.45075,0.0,35.267914,0.61683375
RTSIsc1.48dRnd0000010800_Ne.4Si50_Cr.0Bi-50.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-50.0,-6.0,50.0,50.5,319.5,0.2225214,-48.623753,-93.833015,-84.9404,443.6509,-109.237045,20.856213,0.33459416,36.09128,44.707,8.444531,84.68322,42.03514,26.084906,15.950234,15.884156,22.179296,95.05466,85.55531,159.75,94.092155,65.657845,65.657845,94.092155,632.0,5.45775,37.06,0.0,14.978016,41.38239,56.8585,65.209,88.364456,173.7138,56.0268,46.716953,40.088,48.66208,0.0,94.055534,0.8981195
RTSIsc1.48dRnd0000013529_Ne.4Si50_Cr.0Bi-21.00-5SBi07.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-21.0,7.5,50.0,50.5,319.5,0.2547938,60.472736,39.87397,27.295862,330.74396,-46.703327,81.58344,0.29207724,32.67605,20.099047,12.093437,26.63553,38.375,24.732016,13.642984,13.5835,18.524235,40.996532,28.184675,159.75,103.148186,56.601814,56.601814,103.148186,632.0,5.4672813,36.87,0.0,10.843828,32.84317,46.754547,57.056202,81.87628,184.90916,59.59039,50.389782,44.008343,63.728283,0.0,39.61918,0.64786714
RTSIsc1.48dRnd0000011095_Ne.4Si50_Cr.0Bi45.00-5SBi-05.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,45.0,-5.0,50.0,50.5,319.5,0.25801003,-40.608364,3.7376013,2.2845883,267.61722,-62.72934,64.01271,0.36457232,42.393265,43.846703,5.077125,4.6797967,45.836483,28.774485,17.062,16.992,21.837313,17.482332,10.921658,159.75,89.45126,70.29874,70.29874,89.45126,632.0,5.5321875,37.0,0.0,4.7840624,28.274078,56.583374,79.30858,106.801544,184.44675,61.888905,44.220406,32.004078,33.688217,0.0,9.884499,1.1073533
RTSIsc1.48dRnd0000010522_Ne.4Si50_Cr.0Bi-28.00-5SBi-07.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-28.0,-7.5,50.0,50.5,319.5,0.30282867,-61.117733,-86.39303,-75.320496,442.5512,-107.85483,24.216122,0.30180255,14.62489,24.774406,10.597078,75.14155,39.037155,24.789577,14.247578,14.187781,19.343328,87.751686,76.1576,159.75,101.10605,58.64395,58.64395,101.10605,631.7,5.5401406,37.3,0.0,12.664922,36.25847,49.434345,57.924595,83.23092,179.71835,58.16664,49.407124,44.151108,60.743515,0.0,86.69586,0.863892
RTSIsc1.48dRnd0000012895_Ne.4Si50_Cr.0Bi45.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,45.0,4.0,50.0,50.5,319.5,0.23051243,32.09167,75.887794,63.86227,417.74274,-27.659424,105.27529,0.2908053,31.505594,43.29747,11.540172,63.163235,38.32553,24.539923,13.785609,13.726047,17.702517,76.63772,64.22342,159.75,103.877045,55.87295,55.87295,103.877045,631.66,5.472359,36.72,0.0,9.767468,31.360344,46.20911,57.158092,83.967766,183.0409,60.735577,51.650295,45.4247,62.34575,0.0,75.65728,0.8316585
RTSIsc1.48dRnd0000013255_Ne.4Si50_Cr.0Bi05.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,5.0,6.0,50.0,50.5,319.5,0.16897732,48.2831,53.30563,41.189816,363.08963,-39.937107,91.022224,0.29446256,6.9777656,4.5329685,11.635906,40.573795,39.167595,25.15739,14.010203,13.948625,17.961735,54.177822,41.622902,159.75,103.081764,56.668236,56.668236,103.081764,633.3,5.557359,37.05,0.0,9.948578,32.622234,47.505016,57.616173,84.01479,182.98788,60.83403,51.58795,44.547375,61.635952,0.0,53.13665,0.7558158
RTSIsc1.48dRnd0000011846_Ne.4Si50_Cr.0Bi-04.00-5SBi-01.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-4.0,-1.0,50.0,50.5,319.5,0.31175786,-8.312534,-12.236035,-5.8859243,275.13364,-63.39929,63.421604,0.3511559,4.081125,3.4444845,6.3409686,6.524703,44.39222,27.943172,16.449047,16.381266,21.083124,19.486208,11.983834,159.75,92.06933,67.68067,67.68067,92.06933,631.72,5.487547,37.31,0.0,5.1841564,28.684109,55.74286,76.41078,104.07444,183.47049,60.949295,44.862858,33.488735,38.85228,0.0,13.131882,0.79285353
RTSIsc1.48dRnd0000010319_Ne.4Si50_Cr.0Bi-31.00-5SBi-08.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-31.0,-8.5,50.0,50.5,319.5,0.04093123,-69.026184,-94.59318,-86.10857,427.95673,-109.20128,19.112053,0.34085858,17.109797,25.06686,8.046219,85.656296,42.00011,25.934608,16.0655,16.001375,24.397453,95.638115,86.40194,159.75,91.78286,67.96714,67.96714,91.78286,632.28,5.3675313,37.12,0.0,21.38411,47.535095,58.455017,64.01773,85.03061,170.10461,53.335484,44.521873,39.061813,48.833656,0.0,94.63411,0.9029888
RTSIsc1.48dRnd0000012935_Ne.4Si50_Cr.0Bi-15.00-5SBi04.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-15.0,4.5,50.0,50.5,319.5,0.28836828,37.237793,22.510757,12.6698475,299.02197,-56.82382,69.96058,0.3228387,24.069593,14.227297,9.442172,12.144859,41.408188,26.400827,15.0073595,14.9431715,19.985016,25.667936,15.789038,159.75,97.31289,62.43711,62.43711,97.31289,631.16,5.4478283,37.08,0.0,7.991266,30.954859,51.90772,66.25249,91.44825,184.99393,60.209812,47.680813,38.962795,50.75808,0.0,22.260738,0.60755676
RTSIsc1.48dRnd0000011222_Ne.4Si50_Cr.0Bi-28.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-28.0,-4.0,50.0,50.5,319.5,0.38752738,-31.46358,-59.037983,-46.635006,383.7984,-92.779236,38.36184,0.28829366,15.350703,27.075546,11.9166565,46.609158,37.645702,24.065735,13.579968,13.5229845,17.457344,60.49063,47.700787,159.75,104.42969,55.320312,55.320312,104.42969,631.06,5.450375,36.81,0.0,9.088515,31.011845,45.8245,56.27689,82.98141,184.96622,60.30269,51.644047,45.730484,63.233406,0.0,59.42551,0.7759367
RTSIsc1.48dRnd0000013474_Ne.4Si50_Cr.0Bi24.00-5SBi07.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,24.0,7.0,50.0,50.5,319.5,0.33646455,56.958595,79.92007,68.048035,416.90244,-24.510765,108.238976,0.293596,11.924266,22.460516,11.386109,67.24651,38.738937,24.794594,13.944344,13.884797,18.533968,80.57248,68.25114,159.75,102.92364,56.82636,56.82636,102.92364,631.02,5.5675936,36.81,0.0,11.815172,33.31964,46.166046,55.967236,81.98361,182.90135,60.038406,50.762783,44.957233,63.108517,0.0,79.5836,0.8423975
RTSIsc1.48dRnd0000010550_Ne.4Si50_Cr.0Bi00.00-5SBi-07.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,0.0,-7.5,50.0,50.5,319.5,0.022082066,-62.31271,-62.40153,-49.612823,397.74335,-96.16205,36.99608,0.28683358,12.221547,1.0094688,12.299391,49.20692,38.085014,24.552328,13.532687,13.475453,17.759579,63.53356,50.314465,159.75,104.47634,55.273655,55.273655,104.47634,632.74,5.4376564,36.9,0.0,10.818047,32.65586,45.89761,55.43319,80.39586,185.64363,59.556202,51.675842,45.552563,65.111206,0.0,62.423615,0.783592
RTSIsc1.48dRnd0000012761_Ne.4Si50_Cr.0Bi11.00-5SBi03.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,11.0,3.5,50.0,50.5,319.5,0.20897987,28.60212,39.498558,27.57253,348.32355,-50.153454,80.767654,0.29843816,4.534406,10.394844,11.441172,26.996078,39.004795,24.964624,14.040172,13.98089,18.215954,40.645035,28.653894,159.75,102.34575,57.40425,57.40425,102.34575,631.76,5.4751873,37.12,0.0,8.902828,31.028782,47.184673,59.04425,85.16864,184.93745,61.609703,51.463547,43.73378,58.686344,0.0,39.289577,0.6690542
RTSIsc1.48dRnd0000013109_Ne.4Si50_Cr.0Bi-41.00-5SBi05.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-41.0,5.5,50.0,50.5,319.5,0.23602538,46.443634,6.1415563,2.9772584,262.61462,-59.817924,65.01367,0.35956445,42.967438,39.802406,5.3644843,4.773609,44.92394,28.081625,16.842312,16.772547,21.724281,17.853584,10.868,159.75,90.346344,69.403656,69.403656,90.346344,632.3,5.48,36.98,0.0,5.3715467,27.964563,55.47189,77.4546,105.20075,187.1436,61.49994,44.161907,32.27875,35.75247,0.0,10.237666,1.2107381
RTSIsc1.48dRnd0000011692_Ne.4Si50_Cr.0Bi42.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,42.0,-2.0,50.0,50.5,319.5,0.23555124,-16.201876,25.215137,15.113764,326.2202,-59.819553,70.96237,0.31993136,30.84325,40.915234,9.677563,14.617484,41.383827,26.520609,14.863218,14.799562,19.470423,28.23397,18.340164,159.75,98.08388,61.666126,61.666126,98.08388,632.24,5.59475,36.93,0.0,7.5994062,30.944124,51.75425,66.187065,92.269966,183.38521,60.78842,48.26356,39.960922,51.08708,0.0,25.031013,0.6073962
RTSIsc1.48dRnd0000011629_Ne.4Si50_Cr.0Bi-21.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-21.0,-2.0,50.0,50.5,319.5,0.38660625,-15.68274,-36.407543,-24.789389,341.121,-76.80401,54.03534,0.30066356,9.673062,20.22661,11.136531,24.80614,38.93955,24.922813,14.016734,13.958094,18.4535,38.37199,26.675339,159.75,101.849014,57.900986,57.900986,101.849014,631.82,5.507625,36.88,0.0,9.172516,30.939579,47.346127,59.389343,85.728935,185.67018,60.80589,50.72925,43.548157,58.490017,0.0,36.796196,0.6553898
RTSIsc1.48dRnd0000010637_Ne.4Si50_Cr.0Bi-13.00-5SBi-07.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-13.0,-7.0,50.0,50.5,319.5,0.19348194,-56.359066,-68.719315,-55.94273,401.17358,-99.56664,32.22364,0.2847807,5.2915936,11.861828,12.289797,55.70561,37.58136,24.127485,13.453875,13.394813,17.503265,69.956985,56.7117,159.75,104.94109,54.808907,54.808907,104.94109,632.1,5.4973435,36.71,0.0,10.229906,30.68886,44.773453,55.22297,81.04589,186.18105,60.490437,52.069717,46.192093,65.20563,0.0,68.912796,0.8033018
RTSIsc1.48dRnd0000010764_Ne.4Si50_Cr.0Bi14.00-5SBi-06.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,14.0,-6.5,50.0,50.5,319.5,0.3563882,-51.095737,-37.266155,-24.77325,345.84882,-78.16197,50.928757,0.2940556,25.825218,13.32986,12.01175,24.764265,38.45133,24.70564,13.7456875,13.688,18.500782,39.098717,26.543053,159.75,102.88192,56.868076,56.868076,102.88192,631.44,5.5575,36.85,0.0,10.632063,32.872845,47.007298,57.695045,83.114624,183.69676,59.26414,50.446358,44.12,62.59086,0.0,37.622543,0.63664794
RTSIsc1.48dRnd0000012503_Ne.4Si50_Cr.0Bi-47.00-5SBi02.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-47.0,2.5,50.0,50.5,319.5,0.10496268,20.068895,-26.22179,-15.897042,333.46158,-69.55231,61.307728,0.31451562,35.50975,45.789204,9.865766,15.731859,40.321312,25.634624,14.686687,14.624609,19.170765,29.124615,19.101376,159.75,99.143684,60.60631,60.60631,99.143684,632.74,5.4977655,36.68,0.0,7.7466407,30.6365,49.886314,63.885063,90.38936,184.86758,61.441875,49.870907,41.43839,52.577374,0.0,26.340336,0.5713257
RTSIsc1.48dRnd0000013954_Ne.4Si50_Cr.0Bi04.00-5SBi09.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,4.0,9.5,50.0,50.5,319.5,0.49581406,78.719444,82.23544,69.73364,416.74863,-20.75232,109.89413,0.28528678,8.674,3.1064374,12.016562,68.74936,38.130814,24.631344,13.499469,13.443766,18.022017,82.73165,69.62569,159.75,104.59831,55.151688,55.151688,104.59831,632.22,5.592531,36.94,0.0,13.00539,33.648876,45.492905,54.08875,79.9468,182.1959,58.71339,51.32369,46.756718,67.04758,0.0,81.73963,0.83847016
RTSIsc1.48dRnd0000013207_Ne.4Si50_Cr.0Bi-43.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-43.0,6.0,50.0,50.5,319.5,0.36160633,50.22528,7.9463096,3.3399954,263.63873,-59.860725,65.05314,0.35454237,46.385033,41.780094,6.0761094,4.6948123,44.61075,27.971891,16.638859,16.570469,21.310905,18.033081,10.684366,159.75,91.393906,68.356094,68.356094,91.393906,631.96,5.5099845,36.82,0.0,5.1983438,27.988546,55.5915,77.09761,104.84353,183.95859,61.776844,44.776108,32.91917,37.80975,0.0,10.922577,0.8092458
RTSIsc1.48dRnd0000010017_Ne.4Si50_Cr.0Bi-33.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-33.0,-10.0,50.0,50.5,319.5,0.25468025,-80.08167,-102.13096,-97.11104,436.14102,-109.807144,23.518618,0.42842656,17.066484,21.549,4.733875,96.871315,45.596798,26.30064,19.296156,19.229671,42.964172,103.39779,97.730896,159.75,66.55417,93.19583,93.19583,66.55417,631.24,5.5324845,36.97,0.0,70.723625,83.76736,77.06781,68.82234,77.659424,135.78949,37.138233,29.661547,24.72597,25.884203,0.0,102.38564,0.94529116
RTSIsc1.48dRnd0000010515_Ne.4Si50_Cr.0Bi-35.00-5SBi-07.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-35.0,-7.5,50.0,50.5,319.5,0.33500242,-61.5842,-92.25686,-82.58427,445.33527,-108.88981,21.58118,0.32380137,21.051437,30.171906,9.220813,82.4393,40.89289,25.545437,15.347453,15.283719,21.810562,93.624344,83.34726,159.75,96.068436,63.681564,63.681564,96.068436,633.04,5.567516,37.17,0.0,16.052172,42.177876,55.421062,62.57506,84.79874,174.71532,55.470592,46.660954,41.363686,53.804546,0.0,92.59186,0.8876431
RTSIsc1.48dRnd0000013639_Ne.4Si50_Cr.0Bi-11.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-11.0,8.0,50.0,50.5,319.5,0.42745402,64.73138,54.148537,40.96923,364.25696,-38.68568,92.07681,0.28393665,23.261032,10.083172,12.69675,40.09858,37.66422,24.26428,13.399938,13.34189,17.603735,54.78783,41.04725,159.75,105.03213,54.717876,54.717876,105.03213,632.44,5.5423436,37.18,0.0,10.315156,31.116968,44.653233,54.077267,80.17158,189.38187,59.59653,51.54361,45.55319,66.03061,0.0,53.721085,0.7392273
RTSIsc1.48dRnd0000012842_Ne.4Si50_Cr.0Bi-08.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-8.0,4.0,50.0,50.5,319.5,0.26192835,31.905539,24.048075,13.888862,298.104,-56.40363,70.1334,0.31804016,17.524,7.357125,9.733188,13.405969,40.746346,25.973328,14.773016,14.708157,19.338156,26.927221,16.817951,159.75,98.44675,61.30325,61.30325,98.44675,632.22,5.469531,36.9,0.0,7.2988124,30.600203,51.042217,65.989235,92.020905,184.97739,60.26547,48.05995,39.69347,52.272343,0.0,23.806639,0.58882236
RTSIsc1.48dRnd0000013118_Ne.4Si50_Cr.0Bi-32.00-5SBi05.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-32.0,5.5,50.0,50.5,319.5,0.4498592,45.84152,14.295341,6.928148,277.42905,-59.354218,66.344444,0.3454798,38.413937,31.048548,7.4431562,6.8195,43.678204,27.661062,16.017141,15.950578,21.186766,20.345625,12.07229,159.75,92.94064,66.80936,66.80936,92.94064,631.4,5.585,37.03,0.0,6.4578595,29.757938,55.401577,73.82911,100.12248,184.25143,59.835484,44.644936,34.746704,42.35247,0.0,14.663937,0.76782066
RTSIsc1.48dRnd0000011804_Ne.4Si50_Cr.0Bi-46.00-5SBi-01.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-46.0,-1.0,50.0,50.5,319.5,0.47627506,-7.8835707,-53.088253,-41.38586,383.5457,-88.98716,46.720703,0.29828662,33.126877,44.70458,11.217,41.429657,39.063374,24.994968,14.068406,14.008688,18.28753,54.734623,42.63484,159.75,102.323265,57.426735,57.426735,102.323265,631.96,5.452344,37.22,0.0,9.315375,31.792875,47.01789,58.74031,85.623566,184.91606,60.40414,50.818127,43.89272,59.43894,0.0,53.564526,0.76416534
RTSIsc1.48dRnd0000012125_Ne.4Si50_Cr.0Bi-25.00-5SBi00.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-25.0,0.5,50.0,50.5,319.5,0.42449993,4.967097,-19.759373,-10.709381,302.64728,-66.76476,61.977203,0.326862,15.526172,24.228672,8.777625,11.062172,41.75969,26.452517,15.307172,15.243218,19.834782,24.62212,15.311992,159.75,96.76053,62.989468,62.989468,96.76053,632.1,5.580125,36.96,0.0,6.9009376,29.98711,52.2857,67.95186,94.50237,184.85783,61.174408,47.926235,38.280827,48.23272,0.0,20.39749,0.6326618
RTSIsc1.48dRnd0000011798_Ne.4Si50_Cr.0Bi48.00-5SBi-01.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,48.0,-1.5,50.0,50.5,319.5,0.2848063,-11.408059,36.055256,24.109316,357.91095,-54.374622,77.2734,0.29921734,35.050705,46.965424,11.477953,23.44014,39.126953,25.087954,14.039,13.981453,18.09136,37.346375,25.663443,159.75,102.30497,57.44503,57.44503,102.30497,632.54,5.4703283,36.91,0.0,8.849235,31.267157,47.70803,59.911564,85.13775,184.65538,61.105328,51.134655,44.1105,58.660408,0.0,35.770447,0.6328784
RTSIsc1.48dRnd0000012727_Ne.4Si50_Cr.0Bi-23.00-5SBi03.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-23.0,3.5,50.0,50.5,319.5,0.09087828,27.22486,4.508984,2.041045,261.88455,-61.143517,64.4823,0.3679743,24.685078,22.214453,4.677203,4.0655,46.118187,28.83625,17.281937,17.212297,22.058516,16.894016,10.500862,159.75,88.79237,70.95763,70.95763,88.79237,632.42,5.47225,37.12,0.0,4.691781,28.1635,57.364594,80.46726,109.09466,183.07895,62.318905,43.530907,31.176172,32.533264,0.0,8.688357,1.1944925
RTSIsc1.48dRnd0000013005_Ne.4Si50_Cr.0Bi-45.00-5SBi05.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-45.0,5.0,50.0,50.5,319.5,0.10581339,40.612457,-3.7199824,-1.9480134,269.56705,-62.193504,64.2917,0.36249164,42.061813,43.83317,5.0827813,4.728359,45.6868,28.72075,16.966047,16.895765,22.015312,17.676521,10.99995,159.75,89.673065,70.076935,70.076935,89.673065,632.26,5.5725627,36.76,0.0,5.513797,29.360188,57.39725,78.69433,106.24708,182.96742,61.119156,43.8345,32.194546,34.931736,0.0,9.909149,1.1140758
RTSIsc1.48dRnd0000010628_Ne.4Si50_Cr.0Bi-22.00-5SBi-07.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-22.0,-7.0,50.0,50.5,319.5,0.26281762,-57.222565,-77.993416,-66.2259,433.57535,-104.95662,29.626966,0.29297608,9.945922,20.269985,11.280219,66.03577,38.37425,24.628891,13.745359,13.684828,18.433828,79.34741,67.12747,159.75,103.07053,56.67947,56.67947,103.07053,631.34,5.5175,37.14,0.0,11.977969,32.922455,46.016735,55.560345,81.59264,184.51942,59.410908,51.195827,45.38722,62.756485,0.0,78.25623,0.84043396
RTSIsc1.48dRnd0000014034_Ne.4Si50_Cr.0Bi-16.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-16.0,10.0,50.0,50.5,319.5,0.51236695,81.771904,66.839485,53.230213,374.35712,-28.430897,101.06797,0.27575126,28.040813,14.433094,13.120516,52.245842,36.701298,23.645859,13.055437,13.000047,17.396421,67.35853,52.996944,159.75,106.502,53.248,53.248,106.502,632.08,5.527656,36.97,0.0,12.798625,31.571672,42.492455,51.61125,77.97647,187.36446,59.42014,51.664032,47.062187,70.11872,0.0,66.32712,0.7821006
RTSIsc1.48dRnd0000012173_Ne.4Si50_Cr.0Bi23.00-5SBi00.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,23.0,0.5,50.0,50.5,319.5,0.34057066,4.087297,26.674881,16.485949,311.61426,-57.497856,71.25072,0.31685427,12.3245,22.08925,9.726093,15.855562,41.084545,26.296047,14.7885,14.7278595,19.295141,28.984835,18.93102,159.75,98.72006,61.029938,61.029938,98.72006,631.86,5.6477814,36.94,0.0,7.9383125,31.119484,50.823563,64.56059,90.80692,184.19855,61.13353,48.904045,40.442516,51.932484,0.0,26.337229,0.579926
RTSIsc1.48dRnd0000011838_Ne.4Si50_Cr.0Bi-12.00-5SBi-01.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-12.0,-1.0,50.0,50.5,319.5,0.25722504,-7.5686255,-19.27455,-10.906525,295.6256,-66.07421,61.29316,0.3345589,5.1846876,11.20625,8.126625,11.164031,42.51872,26.941063,15.577656,15.511391,20.28428,24.094908,15.37502,159.75,95.21897,64.53103,64.53103,95.21897,633.04,5.5044065,37.17,0.0,6.962969,30.279625,53.50897,69.83281,97.36783,183.74033,61.164486,47.086704,37.571125,45.525158,0.0,19.881027,0.6260006
RTSIsc1.48dRnd0000012964_Ne.4Si50_Cr.0Bi14.00-5SBi04.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,14.0,4.5,50.0,50.5,319.5,0.35289577,36.14637,50.034077,38.14062,353.92673,-42.71131,88.04441,0.29609987,5.0752187,13.388281,11.409312,37.341812,38.923485,25.02689,13.896594,13.834375,18.539968,50.741673,38.469116,159.75,102.48627,57.263733,57.263733,102.48627,631.58,5.5497346,36.85,0.0,10.128094,32.469467,47.05122,57.826843,83.43877,184.6508,60.0305,51.0222,44.354797,60.60731,0.0,49.681183,0.7399144
RTSIsc1.48dRnd0000013843_Ne.4Si50_Cr.0Bi-07.00-5SBi09.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-7.0,9.0,50.0,50.5,319.5,0.21898828,73.1544,66.494,53.34284,385.46188,-31.470474,101.102715,0.2828401,19.313375,6.1609845,12.667594,52.67675,37.826702,24.44314,13.383562,13.325406,17.707453,67.32088,53.542152,159.75,105.15169,54.598312,54.598312,105.15169,631.36,5.557344,37.0,0.0,11.281235,31.855703,44.528767,53.513813,79.64783,186.15126,59.898968,51.805515,45.971733,66.70517,0.0,66.27501,0.7923461
RTSIsc1.48dRnd0000012763_Ne.4Si50_Cr.0Bi13.00-5SBi03.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,13.0,3.5,50.0,50.5,319.5,0.41393977,27.959757,40.598328,29.112873,344.50702,-50.420494,81.24365,0.3024162,4.584703,12.138078,10.998859,28.27339,39.569984,25.382406,14.187578,14.128,18.718952,41.56847,29.921503,159.75,101.37992,58.37008,58.37008,101.37992,631.64,5.474531,36.97,0.0,9.660453,33.260983,48.616688,59.63347,85.321785,183.49988,60.131172,50.097298,43.01761,58.400673,0.0,40.184387,0.6825133
